url,equipo,valor_mercado,liga,ataque,tecnica,velocidad,defensa,creatividad,partidos,valoracion_media
"https://www.sofascore.com/football/player/marko-tomic/795909
",FK Radnik Surdulica,82K €,Mozzart Bet Prva Liga,,,,,,,
"https://www.sofascore.com/football/player/correia-thierry/851282
",Valencia,6.2M €,LaLiga,,,,,,10 Appearances,6.73
"https://www.sofascore.com/football/player/lewis-miley/1400650
",Newcastle United,23M €,Premier League,55,55,35,41,55,12 Appearances,6.83
"https://www.sofascore.com/football/player/zander-clark/556366
",Heart of Midlothian,380K €,Scottish Premiership,,,,,,,
"https://www.sofascore.com/football/player/mateus-amaral/1590334
",Oleksandria-2,,Druha Liga,,,,,,,
"https://www.sofascore.com/football/player/danny-welbeck/33902
",Brighton & Hove Albion,5.2M €,Premier League,70,49,55,32,51,30 Appearances,6.94
"https://www.sofascore.com/football/player/trent-alexander-arnold/795064
",Real Madrid,77M €,LaLiga,58,65,55,56,76,33 Appearances,7.23
"https://www.sofascore.com/football/player/jens-toornstra/99960
",FC Utrecht,340K €,Eredivisie,55,54,37,42,62,30 Appearances,6.84
"https://www.sofascore.com/football/player/andriy-yarmolenko/41116
",Dynamo Kyiv,1.4M €,Ukrainian Premier League,61,67,41,36,53,21 Appearances,7.12
"https://www.sofascore.com/football/player/jacob-rasmussen/842176
",Red Bull Salzburg,3.7M €,Austrian Bundesliga,37,47,55,67,42,28 Appearances,7.15
"https://www.sofascore.com/football/player/cherno-saho/1942063
",HNK Rijeka,,HNL,,,,,,,
"https://www.sofascore.com/football/player/dan-peter-ulvestad/116138
",Kristiansund BK,105K €,Eliteserien,35,44,56,69,37,25 Appearances,7.00
"https://www.sofascore.com/football/player/boubacar-traore/982613
",Wolverhampton,5.8M €,Premier League,,,,,,,
"https://www.sofascore.com/football/player/aaron-tshibola/353602
",PAS Lamia 1964,380K €,Stoiximan Super League,,,,,,12 Appearances,6.79
"https://www.sofascore.com/football/player/jeanuel-belocian/1173172
",Bayer 04 Leverkusen,16.2M €,Bundesliga,,,,,,,
"https://www.sofascore.com/football/player/matej-koubek/975749
",FC Zlín,210K €,FNL,,,,,,13 Appearances,6.73
"https://www.sofascore.com/football/player/sergio-pena/849339
",PAOK,1.9M €,Stoiximan Super League,52,55,49,49,56,9 Appearances,7.03
"https://www.sofascore.com/football/player/ramazan-civelek/781408
",Kayserispor,620K €,Trendyol Süper Lig,51,46,31,37,57,27 Appearances,6.70
"https://www.sofascore.com/football/player/rafael-toloi/82943
",Atalanta,1.6M €,Serie A,38,45,58,67,43,11 Appearances,6.76
"https://www.sofascore.com/football/player/andreas-nikolaou/1427568
",Omonia Nicosia,,Cyprus League by Stoiximan,,,,,,,
"https://www.sofascore.com/football/player/liam-sole/908796
",Livingston,95K €,Scottish Premiership,,,,,,12 Appearances,6.72
"https://www.sofascore.com/football/player/timotej-jambor/1033909
",MŠK Žilina,575K €,Niké Liga,60,49,49,35,43,10 Appearances,6.74
"https://www.sofascore.com/football/player/ryan-thomas/333571
",PEC Zwolle,725K €,Eredivisie,,,,,,17 Appearances,6.75
"https://www.sofascore.com/football/player/eyup-aydin/1130115
",Galatasaray,1M €,Trendyol Süper Lig,,,,,,,
"https://www.sofascore.com/football/player/sandro-altunashvili/827470
",Wolfsberger AC,485K €,Austrian Bundesliga,48,49,48,46,48,18 Appearances,6.64
"https://www.sofascore.com/football/player/damian-szymanski/345972
",AEK Athens,3.3M €,Stoiximan Super League,47,53,51,56,48,26 Appearances,6.98
"https://www.sofascore.com/football/player/franklin-daddysboy-nyenetue/992634
",Kristiansund BK,260K €,Eliteserien,,,,,,,
"https://www.sofascore.com/football/player/louis-munteanu/960307
",CFR 1907 Cluj,5.2M €,Romanian Super Liga,66,51,44,31,44,35 Appearances,7.16
"https://www.sofascore.com/football/player/mizrahi-guy/1130328
",Hapoel Be'er Sheva,670K €,Israeli Premier League,38,47,43,59,44,34 Appearances,6.99
"https://www.sofascore.com/football/player/matej-rakovan/120015
",FC Zlín,105K €,FNL,,,,,,,
"https://www.sofascore.com/football/player/mario-cuic/916181
",NK Varaždin,325K €,HNL,53,51,33,37,48,14 Appearances,6.56
"https://www.sofascore.com/football/player/oliver-abildgaard/798664
",Pisa,970K €,Serie B,48,47,48,62,47,21 Appearances,6.74
"https://www.sofascore.com/football/player/lukas-ambros/1142171
",Górnik Zabrze,575K €,Ekstraklasa,49,57,31,38,50,25 Appearances,6.87
"https://www.sofascore.com/football/player/savo-radanovic/1974510
",FK Crvena zvezda U19,,U19 Serbian League,,,,,,,
"https://www.sofascore.com/football/player/daniel-graovac/94815
",CFR 1907 Cluj,435K €,Romanian Super Liga,34,44,50,68,37,16 Appearances,7.00
"https://www.sofascore.com/football/player/rhyan-modesto/1589500
",DAC 1904,52K €,Niké Liga,,,,,,,
"https://www.sofascore.com/football/player/israel-ayuma/1527139
",NK Istra 1961,,HNL,,,,,,,
"https://www.sofascore.com/football/player/benjamin-mendy/139225
",FC Zürich,970K €,Swiss Super League,,,,,,,
"https://www.sofascore.com/football/player/antonio-marin/879722
",NK Olimpija Ljubljana,485K €,PrvaLiga,,,,,,11 Appearances,7.07
"https://www.sofascore.com/football/player/petar-raguz/1801402
",HNK Rijeka U19,,Prva NL Juniori,,,,,,,
"https://www.sofascore.com/football/player/cican-stankovic/125488
",AEK Athens,485K €,Stoiximan Super League,,,,,,,
"https://www.sofascore.com/football/player/gaby-jean/1392819
",Lecce,1.9M €,Serie A,34,44,42,60,36,18 Appearances,6.67
"https://www.sofascore.com/football/player/janik-haberer/168985
",1. FC Union Berlin,2.6M €,Bundesliga,49,48,41,45,49,28 Appearances,6.72
"https://www.sofascore.com/football/player/simon-strand/339083
",Hammarby IF,210K €,Allsvenskan,42,49,43,56,43,17 Appearances,6.77
"https://www.sofascore.com/football/player/jonas-hofmann/142390
",Bayer 04 Leverkusen,2.1M €,Bundesliga,79,75,61,31,78,11 Appearances,6.91
"https://www.sofascore.com/football/player/bernardo-silva/331209
",Manchester City,36M €,Premier League,63,64,57,46,73,33 Appearances,7.13
"https://www.sofascore.com/football/player/razhab-magomedov/1390061
",Dinamo Makhachkala,635K €,Russian Premier League,,,,,,23 Appearances,6.67
"https://www.sofascore.com/football/player/james-mcatee/1003334
",Manchester City,18M €,Premier League,65,59,42,31,59,13 Appearances,7.05
"https://www.sofascore.com/football/player/abdallah-sima/1029018
",Stade Brestois,8.7M €,Ligue 1,65,42,43,29,44,27 Appearances,6.85
"https://www.sofascore.com/football/player/jordy-bruijn/825278
",Heracles Almelo,270K €,Eredivisie,,,,,,9 Appearances,6.63
"https://www.sofascore.com/football/player/lucien-agoume/960006
",Sevilla,8.2M €,LaLiga,52,63,66,65,60,31 Appearances,6.95
"https://www.sofascore.com/football/player/ivann-botella/989855
",RAAL La Louvière,425K €,Challenger Pro League,,,,,,10 Appearances,6.96
"https://www.sofascore.com/football/player/ahmetcan-kaplan/1064177
",AFC Ajax,4.6M €,Eredivisie,36,44,53,69,39,8 Appearances,6.91
"https://www.sofascore.com/football/player/jakob-karlstrom/548688
",Molde FK,1.2M €,Eliteserien,59,48,60,65,67,14 Appearances,7.17
"https://www.sofascore.com/football/player/salem-mbakata/940367
",Gaziantep FK,520K €,Trendyol Süper Lig,34,37,43,62,38,21 Appearances,6.68
"https://www.sofascore.com/football/player/lindon-emerllahu/1383308
",CFR 1907 Cluj,1.4M €,Romanian Super Liga,48,52,46,47,53,14 Appearances,6.85
"https://www.sofascore.com/football/player/patric/217784
",Lazio,3.8M €,Serie A,39,54,66,65,46,10 Appearances,6.77
"https://www.sofascore.com/football/player/luka-janes/1481943
",1. FC Heidenheim,215K €,Bundesliga,,,,,,,
"https://www.sofascore.com/football/player/ignatov-german/1514910
",FC Rostov,515K €,Russian Premier League,,,,,,10 Appearances,6.66
"https://www.sofascore.com/football/player/bazoumana-toure/1568123
",TSG Hoffenheim,8.7M €,Bundesliga,65,53,31,34,63,17 Appearances,7.11
"https://www.sofascore.com/football/player/robert-mak/87087
",ŠK Slovan Bratislava,480K €,Niké Liga,58,56,35,33,52,27 Appearances,7.07
"https://www.sofascore.com/football/player/daniel-trubac/361302
",FK Teplice,390K €,Chance Liga,53,51,46,45,49,29 Appearances,7.00
"https://www.sofascore.com/football/player/temirkan-sundukov/1047581
",Dinamo Makhachkala,730K €,Russian Premier League,47,43,53,65,44,26 Appearances,6.83
"https://www.sofascore.com/football/player/thiago-dombroski/1134106
",Bruk-Bet Termalica Nieciecza,95K €,Betclic 1. Liga,,,,,,,
"https://www.sofascore.com/football/player/carlo-pinsoglio/46420
",Juventus,195K €,Serie A,,,,,,,
"https://www.sofascore.com/football/player/kevin-ackermann/918807
",IF Brommapojkarna,670K €,Allsvenskan,,,,,,9 Appearances,6.76
"https://www.sofascore.com/football/player/david-de-ornelas-de-conno/1931999
",HamKam 2,,"3rd Division, Group 3",,,,,,,
"https://www.sofascore.com/football/player/jordan-lotomba/796279
",Feyenoord,6.7M €,Eredivisie,,,,,,6 Appearances,6.85
"https://www.sofascore.com/football/player/liran-sardal/347746
",Hapoel Haifa,320K €,Israeli Premier League,47,44,36,48,42,30 Appearances,6.71
"https://www.sofascore.com/football/player/nathan-ake/149663
",Manchester City,23M €,Premier League,39,47,52,66,44,10 Appearances,6.91
"https://www.sofascore.com/football/player/preu-david/1518974
",1. FC Union Berlin,410K €,Bundesliga,,,,,,,
"https://www.sofascore.com/football/player/roko-jurisic/929658
",NK Osijek,1.6M €,HNL,40,45,49,59,46,33 Appearances,6.86
"https://www.sofascore.com/football/player/thomas-holmes/928586
",FCV Dender,2.4M €,Pro League,36,40,50,67,38,16 Appearances,6.89
"https://www.sofascore.com/football/player/afimico-pululu/886127
",Jagiellonia Białystok,4.3M €,Ekstraklasa,63,55,45,32,45,31 Appearances,7.10
"https://www.sofascore.com/football/player/dodi-lukebakio/823631
",Sevilla,18.8M €,LaLiga,71,67,39,24,67,38 Appearances,6.99
"https://www.sofascore.com/football/player/stavros-vasilakos/1912909
",MGS Panserraikos,,Stoiximan Super League,,,,,,,
"https://www.sofascore.com/football/player/raoul-giger/839430
",FC Lausanne-Sport,185K €,Swiss Super League,39,48,51,66,44,29 Appearances,6.86
"https://www.sofascore.com/football/player/felix-rados/2125586
",KFC Komárno,,Niké Liga,,,,,,,
"https://www.sofascore.com/football/player/mitchel-bakker/856638
",Lille,7.6M €,Ligue 1,53,54,37,40,59,24 Appearances,6.92
"https://www.sofascore.com/football/player/sertel-cemali/929956
",Hatayspor,1.1M €,Trendyol Süper Lig,41,52,39,56,42,31 Appearances,6.72
"https://www.sofascore.com/football/player/tobias-sommer/1017654
",Sønderjyske Fodbold,580K €,Danish Superliga,47,54,59,62,51,24 Appearances,6.91
"https://www.sofascore.com/football/player/jacob-rinne/289025
",Djurgårdens IF,760K €,Allsvenskan,47,32,35,55,49,12 Appearances,6.77
"https://www.sofascore.com/football/player/jeremy-frick/94056
",Servette FC,375K €,Swiss Super League,61,44,51,63,65,13 Appearances,7.17
"https://www.sofascore.com/football/player/ivo-rodrigues/190171
",Moreirense,930K €,Liga Portugal Betclic,50,45,46,42,51,24 Appearances,6.78
"https://www.sofascore.com/football/player/ziga-repas/985063
",NK Maribor,720K €,PrvaLiga,52,59,37,31,48,32 Appearances,6.77
"https://www.sofascore.com/football/player/ibrahim-buhari/1217910
",IF Elfsborg,1.6M €,Allsvenskan,34,39,62,75,33,16 Appearances,6.80
"https://www.sofascore.com/football/player/oskar-agren/1172500
",GAIS Göteborg,310K €,Allsvenskan,34,47,56,66,40,15 Appearances,7.24
"https://www.sofascore.com/football/player/isak-andri-sigurgeirsson/957137
",IFK Norrköping,475K €,Allsvenskan,58,59,36,30,57,26 Appearances,7.04
"https://www.sofascore.com/football/player/jota/231764
",CD Nacional,79K €,Liga Portugal Betclic,,,,,,,
"https://www.sofascore.com/football/player/nikita-babakin/1651051
",FC Rostov,,Russian Premier League,,,,,,,
"https://www.sofascore.com/football/player/andreas-ndoj/1005992
",Rio Ave,4.8M €,Liga Portugal Betclic,36,44,59,70,35,16 Appearances,6.93
"https://www.sofascore.com/football/player/joris-kayembe-ditu/354046
",KRC Genk,2.9M €,Pro League,44,54,57,67,55,39 Appearances,7.18
"https://www.sofascore.com/football/player/bart-schenkeveld/99150
",Panathinaikos,905K €,Stoiximan Super League,32,44,53,67,36,11 Appearances,6.86
"https://www.sofascore.com/football/player/david-raum/856076
",RB Leipzig,22M €,Bundesliga,59,66,40,58,79,22 Appearances,7.08
"https://www.sofascore.com/football/player/antoniu-roca/1099344
",Espanyol,1.4M €,LaLiga,,,,,,25 Appearances,6.71
"https://www.sofascore.com/football/player/ioannou-giorgos/1488006
",Anorthosis Famagusta,48K €,Cyprus League by Stoiximan,,,,,,,
"https://www.sofascore.com/football/player/ladislav-krejci/100408
",FK Teplice,210K €,Chance Liga,53,49,37,40,48,16 Appearances,6.79
"https://www.sofascore.com/football/player/gabor-jurek/1147995
",Diósgyőri VTK,335K €,NB I,55,50,31,34,58,21 Appearances,6.88
"https://www.sofascore.com/football/player/stefan-randjelovic/954755
",FK Radnik Surdulica,765K €,Mozzart Bet Prva Liga,53,27,31,48,61,31 Appearances,7.11
"https://www.sofascore.com/football/player/nando-verdoni/1130708
",Go Ahead Eagles,27K €,Eredivisie,,,,,,,
"https://www.sofascore.com/football/player/adrian-saether/1120288
",Kristiansund BK,48K €,Eliteserien,,,,,,9 Appearances,7.00
"https://www.sofascore.com/football/player/liam-polworth/134213
",Kilmarnock,275K €,Scottish Premiership,50,49,45,44,53,25 Appearances,6.77
"https://www.sofascore.com/football/player/dawid-blanik/794277
",MKS Korona Kielce,410K €,Ekstraklasa,58,49,36,35,54,26 Appearances,6.89
"https://www.sofascore.com/football/player/per-frick/242174
",IF Elfsborg,190K €,Allsvenskan,59,47,48,35,41,14 Appearances,6.70
"https://www.sofascore.com/football/player/bafdili-bilal/1445119
",KV Mechelen,840K €,Pro League,,,,,,32 Appearances,6.62
"https://www.sofascore.com/football/player/matthijs-de-ligt/803031
",Manchester United,40M €,Premier League,39,45,57,72,39,29 Appearances,6.85
"https://www.sofascore.com/football/player/josip-mitrovic/880751
",Fortuna Sittard,550K €,Eredivisie,55,51,44,45,51,25 Appearances,6.71
"https://www.sofascore.com/football/player/zekri-moncef/2166697
",KV Mechelen,,Pro League,,,,,,,
"https://www.sofascore.com/football/player/joyskim-dawa/928336
",FCSB,3.3M €,Romanian Super Liga,34,41,49,68,36,27 Appearances,6.92
"https://www.sofascore.com/football/player/melika-ofek/1214872
",Maccabi Tel Aviv,47K €,Israeli Premier League,,,,,,,
"https://www.sofascore.com/football/player/giorgi-kvilitaia/300412
",Aris Limassol,1.2M €,Cyprus League by Stoiximan,61,59,52,35,44,26 Appearances,6.95
"https://www.sofascore.com/football/player/alfonso-pedraza/797290
",Villarreal,2.4M €,LaLiga,,,,,,11 Appearances,6.79
"https://www.sofascore.com/football/player/lindsay-rose/113387
",Aris Thessaloniki,155K €,Stoiximan Super League,,,,,,,
"https://www.sofascore.com/football/player/bjorn-meijer/1047509
",Club Brugge KV,3.8M €,Pro League,42,40,39,57,52,11 Appearances,6.84
"https://www.sofascore.com/football/player/rocco-ascone/1004244
",FC Nordsjælland,360K €,Danish Superliga,,,,,,,
"https://www.sofascore.com/football/player/dean-huijsen/1176744
",Real Madrid,66M €,LaLiga,44,50,78,78,52,31 Appearances,7.23
"https://www.sofascore.com/football/player/maksim-petrov/919370
",Baltika Kaliningrad,550K €,First League,,,,,,,
"https://www.sofascore.com/football/player/kuba-bochniarz/1876803
",Pogoń Szczecin,,Ekstraklasa,,,,,,,
"https://www.sofascore.com/football/player/patrick-mainka/254429
",1. FC Heidenheim,3.1M €,Bundesliga,37,45,78,85,40,36 Appearances,7.12
"https://www.sofascore.com/football/player/ouattara-kassoum/1397558
",AS Monaco,7.8M €,Ligue 1,45,44,30,43,53,11 Appearances,6.51
"https://www.sofascore.com/football/player/samuel-simek/983071
",FK Pardubice,185K €,Chance Liga,48,49,39,41,47,16 Appearances,6.80
"https://www.sofascore.com/football/player/ibe-hautekiet/964757
",Standard Liège,3.2M €,Pro League,33,44,65,77,37,34 Appearances,7.04
"https://www.sofascore.com/football/player/demeter-milan/1547564
",Diósgyőri VTK,135K €,NB I,38,52,27,48,43,23 Appearances,6.56
"https://www.sofascore.com/football/player/sven-jansen/1090199
",Go Ahead Eagles,47K €,Eredivisie,,,,,,,
"https://www.sofascore.com/football/player/daniel-magda/825709
",FC Košice,215K €,Niké Liga,40,44,37,53,40,26 Appearances,6.71
"https://www.sofascore.com/football/player/andriy-totovytskyi/335417
",Shakhtar Donetsk,265K €,Ukrainian Premier League,,,,,,,
"https://www.sofascore.com/football/player/javier-matilla/50074
",Athens Kallithea FC,95K €,Stoiximan Super League,48,47,42,51,49,26 Appearances,6.93
"https://www.sofascore.com/football/player/el-mehdi-maouhoub/1095726
",Dynamo Moscow,1.6M €,Russian Premier League,61,46,40,30,37,19 Appearances,6.64
"https://www.sofascore.com/football/player/alexsandro-ribeiro/1049775
",Lille,21M €,Ligue 1,38,45,68,75,46,30 Appearances,7.16
"https://www.sofascore.com/football/player/weller-giorgos/2008314
",Aris Limassol,,Cyprus League by Stoiximan,,,,,,,
"https://www.sofascore.com/football/player/nathan-tella/920379
",Bayer 04 Leverkusen,15.8M €,Bundesliga,66,49,41,33,62,27 Appearances,6.78
"https://www.sofascore.com/football/player/marian-chobot/907459
",MFK Ružomberok,160K €,Niké Liga,49,46,37,44,43,28 Appearances,6.82
"https://www.sofascore.com/football/player/fran-topic/1144319
",GNK Dinamo Zagreb,930K €,HNL,56,67,33,35,53,31 Appearances,7.28
"https://www.sofascore.com/football/player/greis-nitai/1004506
",Maccabi Haifa,,Israeli Premier League,,,,,,,
"https://www.sofascore.com/football/player/kirill-moroz/2111024
",Obolon Kyiv,,Ukrainian Premier League,,,,,,,
"https://www.sofascore.com/football/player/william-martin/1566304
",Odense BK,640K €,Danish 1st Division,,,,,,24 Appearances,6.76
